               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.058768,             0.04478,                   0,             0.83368,             0.60255,             0.66664,             0.34105,            0.056015,            0.043137,                   0,           0.0024195,           0.0024195,           0.0024195
                  76,            0.058266,             0.04101,                   0,             0.85536,             0.59012,             0.66745,             0.34336,            0.056014,            0.043305,                   0,            0.002318,            0.002318,            0.002318
                  77,            0.059768,            0.044989,                   0,             0.84843,             0.59643,             0.66577,             0.34295,            0.056024,            0.043632,                   0,           0.0022196,           0.0022196,           0.0022196
                  78,            0.059264,             0.04371,                   0,             0.84046,             0.59798,             0.66621,             0.34352,            0.056062,            0.043399,                   0,           0.0021245,           0.0021245,           0.0021245
                  79,            0.059933,            0.046554,                   0,             0.84836,             0.59567,             0.66624,             0.33919,            0.056036,             0.04332,                   0,           0.0020327,           0.0020327,           0.0020327
                  80,            0.060771,            0.045629,                   0,             0.86232,             0.59206,             0.67045,             0.34624,            0.055774,            0.043205,                   0,           0.0019443,           0.0019443,           0.0019443
                  81,            0.058229,            0.039994,                   0,             0.85678,             0.58956,             0.66598,             0.34389,            0.055924,            0.043526,                   0,           0.0018594,           0.0018594,           0.0018594
                  82,            0.060072,            0.042376,                   0,              0.8473,             0.59724,             0.66913,             0.34604,            0.055823,            0.043471,                   0,           0.0017781,           0.0017781,           0.0017781
                  83,            0.059548,            0.046426,                   0,             0.85542,             0.59482,             0.66943,             0.34669,            0.055868,            0.043514,                   0,           0.0017005,           0.0017005,           0.0017005
                  84,            0.058923,              0.0442,                   0,             0.84533,             0.59878,             0.66966,             0.34525,            0.055873,            0.043238,                   0,           0.0016267,           0.0016267,           0.0016267
                  85,            0.060458,            0.044759,                   0,             0.85062,             0.60326,             0.67354,             0.34736,              0.0556,            0.043315,                   0,           0.0015566,           0.0015566,           0.0015566
                  86,            0.058608,            0.043203,                   0,             0.84194,             0.60179,             0.66888,             0.34571,            0.055591,            0.043224,                   0,           0.0014905,           0.0014905,           0.0014905
                  87,            0.057628,            0.043302,                   0,             0.84924,             0.59937,              0.6691,             0.34453,            0.055625,            0.043181,                   0,           0.0014283,           0.0014283,           0.0014283
